Name,Latitude,Longitude,Date,Prism_precipitation,date,Wunderground_precipitation_data,station_name
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-20,0.0,2024-06-20,0.0,Sonoita
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-20,0.0,2024-06-20,0.0,Tucson
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-20,0.0,2024-06-20,0.0,Vail
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Amado
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Elephant Head
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.03,Empire
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Florida Station
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.11,Green Valley
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Rancho Sahuarita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Sahuarita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Sonoita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Tucson
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-20,0.0,2024-06-20,0.0,Vail
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Amado
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Elephant Head
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.03,Empire
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Florida Station
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.11,Green Valley
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Rancho Sahuarita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Sahuarita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Sonoita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Tucson
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-20,0.0,2024-06-20,0.0,Vail
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Amado
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Elephant Head
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.03,Empire
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Florida Station
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.11,Green Valley
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Rancho Sahuarita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Sahuarita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Sonoita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Tucson
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-20,0.0,2024-06-20,0.0,Vail
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Amado
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Elephant Head
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.03,Empire
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Florida Station
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.11,Green Valley
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Rancho Sahuarita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Sahuarita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Sonoita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Tucson
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-20,0.0,2024-06-20,0.0,Vail
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Amado
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Elephant Head
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.03,Empire
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Florida Station
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.11,Green Valley
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Rancho Sahuarita
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Sahuarita
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Sonoita
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Tucson
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-20,0.0,2024-06-20,0.0,Vail
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Amado
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Elephant Head
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.03,Empire
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Florida Station
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.11,Green Valley
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Rancho Sahuarita
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Sahuarita
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Sonoita
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Tucson
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-20,0.0,2024-06-20,0.0,Vail
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Amado
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Elephant Head
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.03,Empire
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Florida Station
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.11,Green Valley
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Rancho Sahuarita
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Sahuarita
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Sonoita
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Tucson
Empire - KAZVAIL66,31.91,-110.65,2024-06-20,0.0,2024-06-20,0.0,Vail
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.03,Amado
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.03,Elephant Head
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.58,Empire
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,1.08,Florida Station
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.0,Green Valley
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.0,Rancho Sahuarita
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.0,Sahuarita
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.52,Sonoita
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.44,Tucson
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-21,1.41279995441437,2024-06-21,0.36,Vail
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.03,Amado
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.03,Elephant Head
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.58,Empire
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,1.08,Florida Station
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.0,Green Valley
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.0,Rancho Sahuarita
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.0,Sahuarita
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.52,Sonoita
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.44,Tucson
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-21,0.0,2024-06-21,0.36,Vail
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.03,Amado
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.03,Elephant Head
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.58,Empire
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,1.08,Florida Station
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.0,Green Valley
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.0,Rancho Sahuarita
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.0,Sahuarita
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.52,Sonoita
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.44,Tucson
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-21,0.0,2024-06-21,0.36,Vail
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.03,Amado
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.03,Elephant Head
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.58,Empire
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,1.08,Florida Station
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.0,Green Valley
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.0,Rancho Sahuarita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.0,Sahuarita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.52,Sonoita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.44,Tucson
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-21,0.0,2024-06-21,0.36,Vail
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.03,Amado
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.03,Elephant Head
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.58,Empire
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,1.08,Florida Station
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.0,Green Valley
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.0,Rancho Sahuarita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.0,Sahuarita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.52,Sonoita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.44,Tucson
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-21,0.0,2024-06-21,0.36,Vail
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.03,Amado
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.03,Elephant Head
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.58,Empire
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,1.08,Florida Station
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.0,Green Valley
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.0,Rancho Sahuarita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.0,Sahuarita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.52,Sonoita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.44,Tucson
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-21,0.0,2024-06-21,0.36,Vail
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.03,Amado
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.03,Elephant Head
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.58,Empire
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,1.08,Florida Station
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.0,Green Valley
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.0,Rancho Sahuarita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.0,Sahuarita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.52,Sonoita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.44,Tucson
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-21,0.0,2024-06-21,0.36,Vail
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.03,Amado
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.03,Elephant Head
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.58,Empire
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,1.08,Florida Station
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.0,Green Valley
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.0,Rancho Sahuarita
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.0,Sahuarita
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.52,Sonoita
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.44,Tucson
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-21,0.258199989795685,2024-06-21,0.36,Vail
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.03,Amado
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.03,Elephant Head
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.58,Empire
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,1.08,Florida Station
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.0,Green Valley
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.0,Rancho Sahuarita
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.0,Sahuarita
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.52,Sonoita
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.44,Tucson
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-06-21,0.806599974632263,2024-06-21,0.36,Vail
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.03,Amado
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.03,Elephant Head
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.58,Empire
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,1.08,Florida Station
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.0,Green Valley
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.0,Rancho Sahuarita
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.0,Sahuarita
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.52,Sonoita
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.44,Tucson
Empire - KAZVAIL66,31.91,-110.65,2024-06-21,1.208899974823,2024-06-21,0.36,Vail
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.74,Amado
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.12,Elephant Head
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.84,Empire
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.05,Florida Station
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.0,Green Valley
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.04,Rancho Sahuarita
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.07,Sahuarita
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.02,Sonoita
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.0,Tucson
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-06-22,12.7199993133545,2024-06-22,0.65,Vail
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.74,Amado
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.12,Elephant Head
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.84,Empire
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.05,Florida Station
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.0,Green Valley
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.04,Rancho Sahuarita
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.07,Sahuarita
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.02,Sonoita
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.0,Tucson
Florida Station - KAZGREEN15,31.76,-110.85,2024-06-22,13.854700088501,2024-06-22,0.65,Vail
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.74,Amado
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.12,Elephant Head
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.84,Empire
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.05,Florida Station
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.0,Green Valley
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.04,Rancho Sahuarita
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.07,Sahuarita
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.02,Sonoita
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.0,Tucson
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-06-22,1.95959997177124,2024-06-22,0.65,Vail
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.74,Amado
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.12,Elephant Head
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.84,Empire
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.05,Florida Station
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.0,Green Valley
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.04,Rancho Sahuarita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.07,Sahuarita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.02,Sonoita
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.0,Tucson
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-06-22,2.54250001907349,2024-06-22,0.65,Vail
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.74,Amado
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.12,Elephant Head
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.84,Empire
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.05,Florida Station
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.0,Green Valley
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.04,Rancho Sahuarita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.07,Sahuarita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.02,Sonoita
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.0,Tucson
Quintas - KAZSAHUA55,31.94,-110.99,2024-06-22,1.94149994850159,2024-06-22,0.65,Vail
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.74,Amado
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.12,Elephant Head
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.84,Empire
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.05,Florida Station
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.0,Green Valley
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.04,Rancho Sahuarita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.07,Sahuarita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.02,Sonoita
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.0,Tucson
Elephant Head - KAZAMADO2,31.74,-111.01,2024-06-22,4.4672999382019,2024-06-22,0.65,Vail
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.74,Amado
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.12,Elephant Head
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.84,Empire
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.05,Florida Station
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.0,Green Valley
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.04,Rancho Sahuarita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.07,Sahuarita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.02,Sonoita
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.0,Tucson
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-06-22,2.52859997749329,2024-06-22,0.65,Vail
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-22,10.0398998260498,2024-06-22,0.74,Amado
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-22,10.0398998260498,2024-06-22,0.12,Elephant Head
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-22,10.0398998260498,2024-06-22,0.84,Empire
SERP - KAZTUCSO2954,32.05,-110.8,2024-06-22,10.0398998260498,2024-06-22,0.05,Florida Station
